<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SBRF;1;20260902;184000;27519;27528;27518;27518;54
SBRF;1;20260902;184100;27518;27518;27517;27517;33
SBRF;1;20260902;184200;27516;27528;27516;27528;55
SBRF;1;20260902;184300;27531;27557;27531;27556;287
SBRF;1;20260902;184400;27557;27578;27557;27574;232
SBRF;1;20260902;184500;27572;27572;27551;27559;61
SBRF;1;20260902;184600;27560;27582;27560;27574;194
SBRF;1;20260902;184700;27574;27574;27561;27562;16
SBRF;1;20260902;184800;27566;27572;27566;27572;37
SBRF;1;20260902;184900;27572;27588;27572;27588;164
SBRF;1;20260902;185000;27588;27588;27579;27579;99
SBRF;1;20260902;185100;27577;27600;27577;27600;321
SBRF;1;20260902;185200;27600;27644;27600;27644;416
SBRF;1;20260902;185300;27645;27649;27625;27626;153
SBRF;1;20260902;185400;27624;27624;27617;27623;96
SBRF;1;20260902;185500;27630;27668;27630;27656;353
SBRF;1;20260902;185600;27656;27661;27651;27651;27
SBRF;1;20260902;185700;27650;27650;27585;27617;822
SBRF;1;20260902;185800;27623;27623;27605;27608;142
SBRF;1;20260902;185900;27607;27607;27572;27587;229
SBRF;1;20260902;190000;27586;27617;27586;27608;248
SBRF;1;20260902;190100;27608;27616;27603;27616;31
SBRF;1;20260902;190200;27622;27640;27622;27630;105
SBRF;1;20260902;190300;27630;27632;27623;27625;53
SBRF;1;20260902;190400;27622;27623;27614;27623;97
SBRF;1;20260902;190500;27631;27631;27622;27623;35
SBRF;1;20260902;190600;27624;27634;27617;27622;89
SBRF;1;20260902;190700;27630;27649;27630;27631;56
SBRF;1;20260902;190800;27626;27633;27621;27629;121
SBRF;1;20260902;190900;27622;27622;27611;27620;80
SBRF;1;20260902;191000;27621;27621;27621;27621;3
SBRF;1;20260902;191100;27619;27619;27609;27609;19
SBRF;1;20260902;191200;27609;27610;27609;27610;17
SBRF;1;20260902;191300;27614;27614;27614;27614;1
SBRF;1;20260902;191500;27609;27609;27588;27593;101
SBRF;1;20260902;191600;27610;27611;27599;27600;35
SBRF;1;20260902;191700;27600;27600;27597;27598;7
SBRF;1;20260902;191800;27609;27610;27609;27610;4
SBRF;1;20260902;191900;27609;27609;27609;27609;1
SBRF;1;20260902;192000;27604;27604;27604;27604;21
SBRF;1;20260902;192100;27597;27598;27597;27598;27
SBRF;1;20260902;192200;27598;27598;27598;27598;8
SBRF;1;20260902;192300;27600;27600;27599;27599;17
SBRF;1;20260902;192400;27599;27599;27599;27599;1
SBRF;1;20260902;192500;27600;27604;27600;27604;5
SBRF;1;20260902;192600;27605;27608;27605;27608;75
SBRF;1;20260902;192800;27608;27608;27592;27592;38
SBRF;1;20260902;192900;27591;27591;27590;27590;16
SBRF;1;20260902;193000;27590;27590;27590;27590;8
SBRF;1;20260902;193100;27595;27596;27592;27592;5
SBRF;1;20260902;193200;27594;27596;27594;27596;25
SBRF;1;20260902;193300;27602;27602;27602;27602;1
SBRF;1;20260902;193400;27593;27594;27584;27588;18
SBRF;1;20260902;193500;27590;27601;27590;27600;7
SBRF;1;20260902;193600;27598;27598;27598;27598;2
SBRF;1;20260902;193700;27600;27600;27600;27600;9
SBRF;1;20260902;193800;27598;27598;27582;27582;97
SBRF;1;20260902;193900;27577;27577;27555;27571;181
SBRF;1;20260902;194000;27564;27564;27557;27560;7
SBRF;1;20260902;194100;27555;27564;27555;27564;61
SBRF;1;20260902;194200;27564;27565;27556;27556;14
SBRF;1;20260902;194400;27564;27571;27564;27571;12
SBRF;1;20260902;194500;27573;27573;27568;27569;6
SBRF;1;20260902;194700;27579;27579;27569;27569;32
SBRF;1;20260902;194800;27558;27558;27556;27556;4
SBRF;1;20260902;194900;27558;27558;27558;27558;5
SBRF;1;20260902;195000;27557;27558;27557;27558;3
SBRF;1;20260902;195100;27556;27556;27556;27556;11
SBRF;1;20260902;195200;27556;27558;27556;27558;10
SBRF;1;20260902;195300;27558;27558;27558;27558;1
SBRF;1;20260902;195400;27563;27563;27563;27563;2
SBRF;1;20260902;195600;27570;27573;27570;27573;25
SBRF;1;20260902;195700;27575;27575;27575;27575;2
SBRF;1;20260902;200000;27573;27575;27567;27567;51
SBRF;1;20260902;200100;27579;27580;27579;27580;20
SBRF;1;20260902;200200;27580;27584;27580;27584;38
SBRF;1;20260902;200300;27584;27600;27584;27600;74
SBRF;1;20260902;200400;27597;27597;27575;27575;45
SBRF;1;20260902;200500;27575;27585;27575;27585;5
SBRF;1;20260902;200600;27592;27592;27580;27580;21
SBRF;1;20260902;200700;27588;27589;27588;27589;3
SBRF;1;20260902;200800;27593;27593;27593;27593;6
SBRF;1;20260902;200900;27592;27598;27592;27598;4
SBRF;1;20260902;201000;27598;27599;27593;27593;36
SBRF;1;20260902;201100;27594;27594;27589;27590;35
SBRF;1;20260902;201200;27589;27597;27582;27589;66
SBRF;1;20260902;201300;27586;27588;27583;27583;10
SBRF;1;20260902;201400;27593;27593;27591;27591;5
SBRF;1;20260902;201500;27593;27595;27593;27595;4
SBRF;1;20260902;201600;27590;27591;27585;27585;11
SBRF;1;20260902;201700;27586;27586;27585;27585;7
SBRF;1;20260902;202000;27584;27584;27582;27583;3
SBRF;1;20260902;202100;27582;27583;27581;27583;15
SBRF;1;20260902;202200;27584;27594;27584;27592;32
SBRF;1;20260902;202400;27585;27585;27581;27581;13
SBRF;1;20260902;202500;27580;27580;27576;27578;6
SBRF;1;20260902;202600;27585;27585;27584;27584;5
SBRF;1;20260902;202800;27584;27584;27584;27584;1
SBRF;1;20260902;202900;27585;27588;27585;27588;6
SBRF;1;20260902;203000;27589;27589;27589;27589;1
SBRF;1;20260902;203200;27590;27590;27590;27590;1
SBRF;1;20260902;203300;27594;27594;27594;27594;6
SBRF;1;20260902;203400;27599;27606;27599;27605;47
SBRF;1;20260902;203600;27607;27616;27607;27616;62
SBRF;1;20260902;203700;27616;27616;27616;27616;1
SBRF;1;20260902;203800;27610;27616;27610;27614;36
SBRF;1;20260902;203900;27614;27614;27611;27614;49
SBRF;1;20260902;204100;27609;27609;27601;27601;24
SBRF;1;20260902;204200;27601;27602;27599;27602;8
SBRF;1;20260902;204400;27602;27604;27599;27604;11
SBRF;1;20260902;204500;27603;27605;27601;27601;10
SBRF;1;20260902;204600;27600;27600;27588;27592;31
SBRF;1;20260902;204800;27591;27602;27591;27602;56
SBRF;1;20260902;205000;27590;27590;27590;27590;4
SBRF;1;20260902;205200;27586;27586;27586;27586;1
SBRF;1;20260902;205700;27589;27589;27573;27573;97
SBRF;1;20260902;205900;27572;27572;27572;27572;1
SBRF;1;20260902;210000;27572;27572;27570;27570;10
SBRF;1;20260902;210100;27572;27572;27572;27572;12
SBRF;1;20260902;210200;27574;27574;27573;27573;3
SBRF;1;20260902;210300;27573;27573;27570;27570;10
SBRF;1;20260902;210400;27573;27573;27573;27573;5
SBRF;1;20260902;210700;27570;27570;27570;27570;21
SBRF;1;20260902;210800;27574;27583;27574;27583;7
SBRF;1;20260902;210900;27590;27614;27590;27598;208
SBRF;1;20260902;211000;27590;27590;27585;27589;16
SBRF;1;20260902;211100;27588;27588;27588;27588;10
SBRF;1;20260902;211200;27600;27600;27600;27600;8
SBRF;1;20260902;211300;27599;27600;27599;27599;12
SBRF;1;20260902;211400;27599;27599;27599;27599;10
SBRF;1;20260902;211600;27598;27598;27597;27597;9
SBRF;1;20260902;211800;27587;27588;27587;27588;11
SBRF;1;20260902;211900;27583;27583;27583;27583;2
SBRF;1;20260902;212000;27597;27597;27597;27597;1
SBRF;1;20260902;212100;27597;27597;27597;27597;1
SBRF;1;20260902;212200;27597;27597;27597;27597;1
SBRF;1;20260902;212300;27596;27596;27571;27571;77
SBRF;1;20260902;212400;27571;27584;27567;27570;68
SBRF;1;20260902;212500;27576;27576;27576;27576;3
SBRF;1;20260902;212600;27597;27628;27582;27582;392
SBRF;1;20260902;212700;27582;27593;27573;27577;95
SBRF;1;20260902;212800;27573;27573;27573;27573;4
SBRF;1;20260902;213100;27574;27574;27570;27574;23
SBRF;1;20260902;213200;27575;27580;27575;27580;2
SBRF;1;20260902;213300;27575;27577;27575;27577;18
SBRF;1;20260902;213500;27570;27570;27567;27567;40
SBRF;1;20260902;213700;27567;27567;27562;27562;7
SBRF;1;20260902;213800;27561;27561;27560;27561;12
SBRF;1;20260902;214100;27560;27560;27556;27559;50
SBRF;1;20260902;214200;27558;27558;27558;27558;2
SBRF;1;20260902;214300;27558;27558;27557;27557;16
SBRF;1;20260902;214400;27555;27555;27555;27555;47
SBRF;1;20260902;214500;27554;27555;27551;27555;55
SBRF;1;20260902;214600;27553;27553;27552;27552;10
SBRF;1;20260902;214700;27552;27555;27550;27555;14
SBRF;1;20260902;214900;27552;27552;27552;27552;1
SBRF;1;20260902;215200;27553;27553;27553;27553;1
SBRF;1;20260902;215400;27553;27557;27553;27557;8
SBRF;1;20260902;215500;27558;27564;27558;27564;24
SBRF;1;20260902;215600;27565;27565;27565;27565;3
SBRF;1;20260902;215800;27559;27561;27559;27561;11
SBRF;1;20260902;215900;27568;27570;27568;27570;17
SBRF;1;20260902;220100;27567;27567;27560;27564;20
SBRF;1;20260902;220300;27564;27567;27563;27564;16
SBRF;1;20260902;220400;27565;27567;27565;27567;7
SBRF;1;20260902;220500;27566;27567;27566;27567;10
SBRF;1;20260902;220600;27567;27572;27567;27572;25
SBRF;1;20260902;220700;27577;27577;27577;27577;1
SBRF;1;20260902;220900;27578;27580;27578;27580;19
SBRF;1;20260902;221100;27581;27581;27577;27577;35
SBRF;1;20260902;221200;27563;27563;27563;27563;2
SBRF;1;20260902;221300;27563;27563;27563;27563;1
SBRF;1;20260902;221400;27563;27577;27563;27577;12
SBRF;1;20260902;221600;27568;27568;27567;27567;5
SBRF;1;20260902;221800;27565;27565;27565;27565;3
SBRF;1;20260902;221900;27573;27573;27573;27573;1
SBRF;1;20260902;222100;27570;27570;27570;27570;6
SBRF;1;20260902;222700;27565;27569;27565;27569;2
SBRF;1;20260902;222800;27566;27566;27566;27566;1
SBRF;1;20260902;223400;27568;27571;27568;27571;16
SBRF;1;20260902;223600;27566;27566;27566;27566;2
SBRF;1;20260902;224000;27566;27571;27566;27571;7
SBRF;1;20260902;224100;27570;27570;27570;27570;2
SBRF;1;20260902;224300;27569;27569;27559;27563;67
SBRF;1;20260902;224400;27563;27570;27563;27570;50
SBRF;1;20260902;224500;27569;27570;27569;27569;8
SBRF;1;20260902;224600;27566;27566;27566;27566;1
SBRF;1;20260902;224700;27566;27566;27566;27566;4
SBRF;1;20260902;224800;27563;27563;27561;27561;20
SBRF;1;20260902;225500;27566;27566;27562;27562;2
SBRF;1;20260902;225800;27566;27566;27566;27566;2
SBRF;1;20260902;230000;27563;27563;27563;27563;13
SBRF;1;20260902;230100;27563;27563;27563;27563;7
SBRF;1;20260902;230200;27563;27572;27563;27572;26
SBRF;1;20260902;230300;27569;27577;27569;27577;29
SBRF;1;20260902;230400;27581;27582;27574;27576;25
SBRF;1;20260902;230700;27582;27582;27582;27582;1
SBRF;1;20260902;230800;27587;27632;27587;27632;303
SBRF;1;20260902;230900;27633;27646;27633;27643;158
SBRF;1;20260902;231000;27639;27640;27633;27638;28
SBRF;1;20260902;231100;27623;27625;27623;27624;13
SBRF;1;20260902;231200;27624;27625;27623;27625;6
SBRF;1;20260902;231300;27621;27621;27621;27621;9
SBRF;1;20260902;231500;27621;27625;27621;27625;3
SBRF;1;20260902;231600;27625;27637;27625;27637;90
SBRF;1;20260902;231800;27630;27630;27630;27630;6
SBRF;1;20260902;231900;27628;27632;27628;27632;12
SBRF;1;20260902;232000;27627;27632;27627;27632;6
SBRF;1;20260902;232100;27626;27626;27625;27625;10
SBRF;1;20260902;232500;27630;27630;27630;27630;1
SBRF;1;20260902;232700;27627;27627;27627;27627;1
SBRF;1;20260902;232800;27624;27624;27624;27624;4
SBRF;1;20260902;232900;27624;27626;27620;27622;33
SBRF;1;20260902;233000;27625;27625;27625;27625;11
SBRF;1;20260902;233100;27625;27625;27615;27615;44
SBRF;1;20260902;233200;27620;27620;27616;27616;6
SBRF;1;20260902;233500;27620;27620;27595;27595;144
SBRF;1;20260902;233600;27612;27612;27611;27611;3
SBRF;1;20260902;233700;27611;27615;27610;27610;8
SBRF;1;20260902;233800;27611;27611;27610;27610;15
SBRF;1;20260902;233900;27612;27615;27611;27615;7
SBRF;1;20260902;234000;27625;27626;27622;27622;17
SBRF;1;20260902;234100;27622;27622;27622;27622;6
SBRF;1;20260902;234200;27622;27622;27622;27622;1
SBRF;1;20260902;234600;27622;27622;27621;27622;26
SBRF;1;20260902;234700;27625;27625;27625;27625;1
SBRF;1;20260902;234800;27624;27628;27624;27628;27
SBRF;1;20260902;234900;27629;27629;27590;27592;209
SBRF;1;20260903;070000;27617;27680;27572;27617;614
SBRF;1;20260903;070100;27617;27617;27603;27610;151
SBRF;1;20260903;070200;27612;27627;27606;27621;184
SBRF;1;20260903;070300;27623;27623;27615;27616;32
SBRF;1;20260903;070400;27634;27634;27630;27630;25
SBRF;1;20260903;070500;27636;27661;27636;27661;44
SBRF;1;20260903;070600;27656;27711;27642;27711;176
SBRF;1;20260903;070700;27712;27712;27681;27681;125
SBRF;1;20260903;070800;27681;27700;27681;27700;59
SBRF;1;20260903;070900;27700;27710;27697;27707;69
SBRF;1;20260903;071000;27707;27707;27697;27700;7
SBRF;1;20260903;071100;27706;27709;27706;27707;39
SBRF;1;20260903;071200;27707;27707;27696;27698;48
SBRF;1;20260903;071300;27701;27702;27701;27702;6
SBRF;1;20260903;071400;27702;27704;27702;27704;7
SBRF;1;20260903;071500;27704;27704;27700;27700;13
SBRF;1;20260903;071600;27702;27705;27702;27705;11
SBRF;1;20260903;071700;27703;27703;27702;27702;57
SBRF;1;20260903;071800;27702;27702;27700;27700;4
SBRF;1;20260903;072000;27695;27695;27694;27694;112
SBRF;1;20260903;072100;27694;27699;27694;27699;16
SBRF;1;20260903;072200;27698;27710;27697;27710;65
SBRF;1;20260903;072300;27701;27701;27696;27696;12
SBRF;1;20260903;072400;27698;27705;27698;27705;13
SBRF;1;20260903;072600;27711;27732;27711;27732;139
SBRF;1;20260903;072700;27728;27728;27725;27725;6
SBRF;1;20260903;072800;27726;27726;27720;27723;8
SBRF;1;20260903;072900;27723;27724;27720;27724;140
SBRF;1;20260903;073000;27720;27724;27720;27724;45
SBRF;1;20260903;073100;27720;27720;27711;27711;28
SBRF;1;20260903;073200;27705;27710;27705;27710;29
SBRF;1;20260903;073300;27710;27710;27709;27709;38
SBRF;1;20260903;073400;27710;27725;27710;27725;188
SBRF;1;20260903;073500;27725;27725;27725;27725;391
SBRF;1;20260903;073600;27724;27725;27724;27724;3
SBRF;1;20260903;073700;27724;27724;27724;27724;63
SBRF;1;20260903;073800;27725;27726;27725;27725;73
SBRF;1;20260903;073900;27726;27727;27725;27725;19
SBRF;1;20260903;074100;27725;27725;27725;27725;2
SBRF;1;20260903;074200;27725;27725;27709;27714;27
SBRF;1;20260903;074300;27714;27724;27710;27724;175
SBRF;1;20260903;074400;27724;27724;27724;27724;37
SBRF;1;20260903;074500;27720;27720;27720;27720;1
SBRF;1;20260903;074600;27711;27711;27710;27710;10
SBRF;1;20260903;074700;27705;27708;27705;27708;29
SBRF;1;20260903;074800;27706;27707;27706;27707;11
SBRF;1;20260903;075000;27707;27707;27706;27706;7
SBRF;1;20260903;075100;27706;27706;27705;27705;10
SBRF;1;20260903;075300;27706;27707;27706;27707;34
SBRF;1;20260903;075400;27707;27720;27705;27705;32
SBRF;1;20260903;075500;27705;27705;27697;27698;88
SBRF;1;20260903;075600;27699;27699;27698;27698;3
SBRF;1;20260903;075700;27698;27698;27698;27698;1
SBRF;1;20260903;075900;27699;27699;27698;27698;16
SBRF;1;20260903;080000;27700;27705;27699;27701;43
SBRF;1;20260903;080100;27695;27696;27695;27695;12
SBRF;1;20260903;080200;27696;27697;27696;27697;7
SBRF;1;20260903;080300;27698;27705;27698;27705;19
SBRF;1;20260903;080400;27705;27705;27705;27705;13
SBRF;1;20260903;080500;27705;27705;27704;27705;17
SBRF;1;20260903;080600;27705;27705;27705;27705;17
SBRF;1;20260903;080700;27704;27704;27704;27704;6
SBRF;1;20260903;080800;27705;27710;27705;27710;45
SBRF;1;20260903;080900;27711;27712;27711;27712;14
SBRF;1;20260903;081000;27711;27711;27711;27711;10
SBRF;1;20260903;081100;27712;27712;27712;27712;14
SBRF;1;20260903;081200;27712;27712;27712;27712;238
SBRF;1;20260903;081300;27712;27712;27712;27712;181
SBRF;1;20260903;081400;27712;27715;27712;27715;117
SBRF;1;20260903;081500;27715;27720;27715;27720;41
SBRF;1;20260903;081600;27720;27728;27719;27728;52
SBRF;1;20260903;081700;27728;27731;27728;27729;32
SBRF;1;20260903;081800;27728;27728;27714;27714;41
SBRF;1;20260903;081900;27712;27713;27693;27693;296
SBRF;1;20260903;082000;27692;27702;27690;27702;36
SBRF;1;20260903;082100;27703;27720;27703;27720;36
SBRF;1;20260903;082200;27721;27721;27721;27721;27
SBRF;1;20260903;082400;27719;27720;27719;27720;7
SBRF;1;20260903;082500;27720;27720;27716;27716;32
SBRF;1;20260903;082600;27719;27720;27716;27719;72
SBRF;1;20260903;082700;27720;27732;27720;27730;43
SBRF;1;20260903;082800;27733;27735;27729;27735;32
SBRF;1;20260903;082900;27736;27736;27730;27734;38
SBRF;1;20260903;083000;27734;27734;27731;27731;24
SBRF;1;20260903;083100;27733;27733;27731;27731;8
SBRF;1;20260903;083200;27732;27733;27732;27733;7
SBRF;1;20260903;083300;27730;27731;27730;27730;102
SBRF;1;20260903;083400;27728;27728;27727;27728;28
SBRF;1;20260903;083500;27727;27727;27726;27726;20
SBRF;1;20260903;083600;27726;27726;27726;27726;3
SBRF;1;20260903;083800;27726;27726;27720;27720;78
SBRF;1;20260903;083900;27719;27720;27719;27719;11
SBRF;1;20260903;084100;27718;27719;27718;27719;6
SBRF;1;20260903;084300;27719;27720;27719;27720;5
SBRF;1;20260903;084400;27716;27716;27716;27716;2
SBRF;1;20260903;084500;27716;27716;27710;27710;63
SBRF;1;20260903;084600;27712;27720;27711;27720;24
SBRF;1;20260903;084700;27712;27712;27710;27710;8
SBRF;1;20260903;084800;27710;27713;27706;27706;54
SBRF;1;20260903;084900;27707;27709;27704;27709;103
SBRF;1;20260903;085000;27709;27710;27705;27709;15
SBRF;1;20260903;085100;27710;27713;27710;27713;21
SBRF;1;20260903;085200;27708;27708;27700;27700;8
SBRF;1;20260903;085300;27700;27704;27700;27704;9
SBRF;1;20260903;085400;27701;27701;27700;27700;7
SBRF;1;20260903;085500;27705;27713;27705;27713;9
SBRF;1;20260903;085600;27713;27713;27713;27713;5
SBRF;1;20260903;085700;27714;27714;27714;27714;1
SBRF;1;20260903;085800;27717;27717;27717;27717;1
SBRF;1;20260903;085900;27714;27714;27714;27714;5
SBRF;1;20260903;090000;27714;27716;27710;27711;20
SBRF;1;20260903;090100;27711;27711;27709;27709;3
SBRF;1;20260903;090200;27708;27708;27707;27707;6
SBRF;1;20260903;090300;27707;27707;27702;27702;12
SBRF;1;20260903;090400;27702;27702;27701;27701;11
SBRF;1;20260903;090500;27702;27710;27702;27706;59
SBRF;1;20260903;090600;27711;27719;27711;27719;24
SBRF;1;20260903;090700;27718;27718;27716;27716;6
SBRF;1;20260903;090800;27712;27712;27705;27706;57
SBRF;1;20260903;091000;27706;27709;27706;27706;66
SBRF;1;20260903;091100;27707;27711;27707;27707;45
SBRF;1;20260903;091200;27706;27706;27703;27705;43
SBRF;1;20260903;091300;27704;27704;27703;27703;2
SBRF;1;20260903;091400;27703;27703;27692;27692;84
SBRF;1;20260903;091500;27693;27697;27691;27692;49
SBRF;1;20260903;091600;27696;27700;27685;27685;58
SBRF;1;20260903;091700;27687;27698;27687;27698;32
SBRF;1;20260903;091800;27692;27695;27692;27695;3
SBRF;1;20260903;091900;27700;27712;27700;27710;90
SBRF;1;20260903;092000;27710;27716;27707;27707;58
SBRF;1;20260903;092100;27693;27693;27685;27686;39
SBRF;1;20260903;092200;27686;27694;27686;27694;27
SBRF;1;20260903;092300;27693;27700;27691;27700;12
SBRF;1;20260903;092400;27700;27711;27700;27711;107
SBRF;1;20260903;092500;27711;27711;27696;27700;60
SBRF;1;20260903;092600;27700;27705;27698;27705;12
SBRF;1;20260903;092700;27707;27711;27707;27710;31
SBRF;1;20260903;092800;27710;27720;27710;27720;93
SBRF;1;20260903;092900;27718;27718;27709;27714;47
SBRF;1;20260903;093100;27716;27720;27708;27714;76
SBRF;1;20260903;093200;27714;27714;27714;27714;1
SBRF;1;20260903;093500;27714;27715;27711;27711;44
SBRF;1;20260903;093600;27706;27709;27703;27703;52
SBRF;1;20260903;093700;27703;27704;27703;27703;11
SBRF;1;20260903;093800;27704;27704;27703;27703;6
SBRF;1;20260903;093900;27704;27704;27704;27704;5
SBRF;1;20260903;094000;27703;27703;27700;27701;46
SBRF;1;20260903;094100;27700;27700;27668;27673;223
SBRF;1;20260903;094200;27673;27697;27673;27697;89
SBRF;1;20260903;094400;27695;27695;27695;27695;4
SBRF;1;20260903;094500;27690;27690;27684;27689;25
SBRF;1;20260903;094600;27691;27692;27691;27692;4
SBRF;1;20260903;094900;27693;27697;27693;27697;5
SBRF;1;20260903;095100;27696;27696;27696;27696;1
SBRF;1;20260903;095200;27697;27698;27697;27698;28
SBRF;1;20260903;095300;27707;27708;27707;27708;2
SBRF;1;20260903;095400;27708;27716;27708;27715;74
SBRF;1;20260903;095500;27701;27701;27701;27701;4
SBRF;1;20260903;095600;27707;27709;27705;27709;6
SBRF;1;20260903;095700;27711;27712;27704;27708;42
SBRF;1;20260903;095800;27709;27710;27700;27700;10
SBRF;1;20260903;095900;27704;27704;27703;27703;2
SBRF;1;20260903;100000;27706;27710;27700;27701;98
SBRF;1;20260903;100100;27701;27706;27700;27704;64
SBRF;1;20260903;100200;27704;27706;27700;27706;53
SBRF;1;20260903;100300;27706;27707;27702;27702;25
SBRF;1;20260903;100400;27700;27700;27686;27697;84
SBRF;1;20260903;100500;27698;27702;27689;27702;80
SBRF;1;20260903;100600;27705;27705;27705;27705;5
SBRF;1;20260903;100700;27705;27706;27693;27693;60
SBRF;1;20260903;100800;27687;27691;27686;27686;44
SBRF;1;20260903;100900;27688;27692;27676;27685;82
SBRF;1;20260903;101000;27671;27671;27659;27663;146
SBRF;1;20260903;101100;27663;27677;27662;27672;208
SBRF;1;20260903;101200;27672;27672;27672;27672;2
SBRF;1;20260903;101300;27672;27684;27672;27683;226
